scope,state,government_level,category,cat_code,organization,url,discovered_from,verification_status
GJ,Gujarat,state_or_ut,Departments - Gujarat,E003,"Tourism Department, Gujarat",https://tourism.gujarat.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
GJ,Gujarat,state_or_ut,Departments - Gujarat,E003,"Tribal Development Department, Gujarat",https://tribal.gujarat.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
GJ,Gujarat,state_or_ut,Departments - Gujarat,E003,"Urban Development and Urban Housing Department, Gujarat",https://udd.gujarat.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
GJ,Gujarat,state_or_ut,Departments - Gujarat,E003,"Women and Child Development Department, Gujarat",https://wcd.gujarat.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
GJ,Gujarat,state_or_ut,Directorates / Commissionerates - Gujarat,E004,"Anti Corruption Bureau, Gujarat",https://www.acb.gujarat.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
GJ,Gujarat,state_or_ut,Directorates / Commissionerates - Gujarat,E004,"Central GST & Central Excise Commissionerate, Vadodara-I, Gujarat",https://cgstvdr1.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
GJ,Gujarat,state_or_ut,Directorates / Commissionerates - Gujarat,E004,"Commissioner of Cottage & Rural Industries, Gujarat",https://cottage.gujarat.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
GJ,Gujarat,state_or_ut,Directorates / Commissionerates - Gujarat,E004,"Commissioner of Fisheries, Gujarat",https://www.cof.gujarat.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
GJ,Gujarat,state_or_ut,Directorates / Commissionerates - Gujarat,E004,"Commissioner of Municipalities Administration, Urban Development & Urban Housing Department, Gujarat",https://communi.gujarat.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
GJ,Gujarat,state_or_ut,Directorates / Commissionerates - Gujarat,E004,"Commissionerate of Labour, Labour, Skill Development & Employment Department, Gujarat",https://www.col.gujarat.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
GJ,Gujarat,state_or_ut,Directorates / Commissionerates - Gujarat,E004,"Commissionerate of Schools, Gujarat",https://cos.gujarat.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
GJ,Gujarat,state_or_ut,Directorates / Commissionerates - Gujarat,E004,"Commissionerate of Tribal Development, Gujarat",https://comm-tribal.gujarat.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
GJ,Gujarat,state_or_ut,Directorates / Commissionerates - Gujarat,E004,"Director General of Police (DGP), Gujarat",https://www.police.gujarat.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
GJ,Gujarat,state_or_ut,Directorates / Commissionerates - Gujarat,E004,Directorate Of Government Printing & Stationery,https://dgps.gujarat.gov.in/en/home,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
GJ,Gujarat,state_or_ut,Directorates / Commissionerates - Gujarat,E004,"Directorate of Accounts and Treasuries, Gujarat",https://dat.gujarat.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
GJ,Gujarat,state_or_ut,Directorates / Commissionerates - Gujarat,E004,"Directorate of Agriculture, Gujarat",https://dag.gujarat.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
GJ,Gujarat,state_or_ut,Directorates / Commissionerates - Gujarat,E004,"Directorate of Animal Husbandry, Gujarat",https://doah.gujarat.gov.in,IGOD /sg/{state}/{cat}/organizations,DISCOVERED
